"domain_1","domain_2"
"PF00515","PF04564"
"PF00515","PF04934"
"PF00515","PF04969"
"PF00515","PF05002"
"PF00515","PF05482"
"PF00515","PF06068"
"PF00515","PF06424"
"PF00515","PF07679"
"PF00515","PF07719"
"PF00515","PF07992"
"PF00515","PF08321"
"PF00515","PF10471"
"PF00516","PF00516"
"PF00516","PF00517"
"PF00516","PF07654"
"PF00516","PF07686"
"PF00517","PF00517"
"PF00517","PF07686"
"PF00517","PF08791"
"PF00519","PF00519"
"PF00519","PF00524"
"PF00520","PF00612"
"PF00520","PF00622"
"PF00520","PF00785"
"PF00520","PF01477"
"PF00520","PF01825"
"PF00520","PF01834"
"PF00520","PF02010"
"PF00520","PF02214"
"PF00520","PF02254"
"PF00520","PF02815"
"PF00520","PF03520"
"PF00520","PF07686"
"PF00521","PF00521"
"PF00521","PF00735"
"PF00521","PF00986"
"PF00521","PF01214"
"PF00521","PF01751"
"PF00521","PF01845"
"PF00521","PF02518"
"PF00522","PF00522"
"PF00523","PF00523"
"PF00523","PF01601"
"PF00526","PF02363"
"PF00526","PF06493"
"PF00527","PF00527"
"PF00528","PF00528"
"PF00528","PF01547"
"PF00528","PF05154"
"PF00529","PF00529"
"PF00529","PF00873"
"PF00530","PF00530"
"PF00530","PF00629"
"PF00530","PF01186"
"PF00530","PF01390"
"PF00530","PF01391"
"PF00531","PF00531"
"PF00531","PF00554"
"PF00531","PF00619"
"PF00531","PF00656"
"PF00531","PF00791"
"PF00531","PF00917"
"PF00531","PF01335"
"PF00531","PF01582"
"PF00531","PF01833"
"PF00531","PF07679"
"PF00532","PF00532"
"PF00533","PF00533"
"PF00533","PF00542"
"PF00533","PF00550"
"PF00533","PF00574"
"PF00533","PF00621"
"PF00533","PF00633"
"PF00533","PF00636"
"PF00533","PF00644"
"PF00533","PF00676"
"PF00533","PF00698"
"PF00533","PF00707"
"PF00533","PF00712"
"PF00533","PF00724"
"PF00533","PF00772"
"PF00533","PF00782"
"PF00533","PF00817"
"PF00533","PF00829"
"PF00533","PF00830"
"PF00533","PF00849"
"PF00533","PF00870"
"PF00533","PF00886"
"PF00533","PF00889"
"PF00533","PF00905"
"PF00533","PF00912"
"PF00533","PF01000"
"PF00533","PF01016"
"PF00533","PF01029"
"PF00533","PF01068"
"PF00533","PF01084"
"PF00533","PF01098"
"PF00533","PF01119"
"PF00533","PF01121"
"PF00533","PF01132"
"PF00533","PF01134"
"PF00533","PF01148"
"PF00533","PF01189"
"PF00533","PF01195"
"PF00533","PF01196"
"PF00533","PF01202"
"PF00533","PF01207"
"PF00533","PF01214"
"PF00533","PF01225"
"PF00533","PF01245"
"PF00533","PF01252"
"PF00533","PF01269"
"PF00533","PF01281"
"PF00533","PF01305"
"PF00533","PF01327"
"PF00533","PF01367"
"PF00533","PF01434"
"PF00533","PF01476"
"PF00533","PF01553"
"PF00533","PF01632"
"PF00533","PF01653"
"PF00533","PF01709"
"PF00533","PF01715"
"PF00533","PF01743"
"PF00533","PF01746"
"PF00533","PF01749"
"PF00533","PF01765"
"PF00533","PF01782"
"PF00533","PF01790"
"PF00533","PF01795"
"PF00533","PF01807"
"PF00533","PF01834"
"PF00533","PF01873"
"PF00533","PF01909"
"PF00533","PF01912"
"PF00533","PF02020"
"PF00533","PF02096"
"PF00533","PF02319"
"PF00533","PF02357"
"PF00533","PF02367"
"PF00533","PF02390"
"PF00533","PF02410"
"PF00533","PF02473"
"PF00533","PF02739"
"PF00533","PF02767"
"PF00533","PF02768"
"PF00533","PF02779"
"PF00533","PF02801"
"PF00533","PF02854"
"PF00533","PF02873"
"PF00533","PF02877"
"PF00533","PF02911"
"PF00533","PF02912"
"PF00533","PF03031"
"PF00533","PF03033"
"PF00533","PF03054"
"PF00533","PF03119"
"PF00533","PF03120"
"PF00533","PF03147"
"PF00533","PF03461"
"PF00533","PF03462"
"PF00533","PF03471"
"PF00533","PF03602"
"PF00533","PF03717"
"PF00533","PF03796"
"PF00533","PF03840"
"PF00533","PF04121"
"PF00533","PF04139"
"PF00533","PF04427"
"PF00533","PF04675"
"PF00533","PF04679"
"PF00533","PF05406"
"PF00533","PF06632"
"PF00533","PF07535"
"PF00533","PF08233"
"PF00533","PF09295"
"PF00534","PF00534"
"PF00534","PF00535"
"PF00534","PF00862"
"PF00534","PF04413"
"PF00534","PF08323"
"PF00535","PF00535"
"PF00535","PF00581"
"PF00535","PF00652"
"PF00535","PF01151"
"PF00535","PF01412"
"PF00535","PF01598"
"PF00535","PF03142"
"PF00535","PF03170"
"PF00535","PF03909"
"PF00535","PF04464"
"PF00535","PF08567"
"PF00536","PF00536"
"PF00536","PF00595"
"PF00536","PF00609"
"PF00536","PF00622"
"PF00536","PF00640"
"PF00536","PF00781"
"PF00536","PF00788"
"PF00536","PF00870"
"PF00536","PF01404"
"PF00536","PF01966"
"PF00536","PF07647"
"PF00536","PF08513"
"PF00536","PF09246"
"PF00537","PF00537"
"PF00538","PF00538"
"PF00538","PF00730"
"PF00538","PF01261"
"PF00538","PF02178"
"PF00538","PF08322"
"PF00539","PF00930"
"PF00540","PF00540"
"PF00540","PF00552"
"PF00540","PF00607"
"PF00540","PF00665"
"PF00540","PF02022"
"PF00540","PF06815"
"PF00540","PF06817"
"PF00541","PF00541"
"PF00541","PF00608"
"PF00541","PF07686"
"PF00542","PF00542"
"PF00542","PF00550"
"PF00542","PF00574"
"PF00542","PF00636"
"PF00542","PF00707"
"PF00542","PF00712"
"PF00542","PF00772"
"PF00542","PF00829"
"PF00542","PF00830"
"PF00542","PF00849"
"PF00542","PF00886"
"PF00542","PF00889"
"PF00542","PF00905"
"PF00542","PF01000"
"PF00542","PF01016"
"PF00542","PF01043"
"PF00542","PF01084"
"PF00542","PF01098"
"PF00542","PF01121"
"PF00542","PF01132"
"PF00542","PF01134"
"PF00542","PF01148"
"PF00542","PF01195"
"PF00542","PF01196"
"PF00542","PF01207"
"PF00542","PF01245"
"PF00542","PF01250"
"PF00542","PF01252"
"PF00542","PF01281"
"PF00542","PF01305"
"PF00542","PF01327"
"PF00542","PF01367"
"PF00542","PF01434"
"PF00542","PF01476"
"PF00542","PF01553"
"PF00542","PF01595"
"PF00542","PF01632"
"PF00542","PF01648"
"PF00542","PF01649"
"PF00542","PF01653"
"PF00542","PF01668"
"PF00542","PF01687"
"PF00542","PF01709"
"PF00542","PF01715"
"PF00542","PF01743"
"PF00542","PF01746"
"PF00542","PF01765"
"PF00542","PF01790"
"PF00542","PF01795"
"PF00542","PF01807"
"PF00542","PF02096"
"PF00542","PF02357"
"PF00542","PF02390"
"PF00542","PF02575"
"PF00542","PF02739"
"PF00542","PF02768"
"PF00542","PF02772"
"PF00542","PF02773"
"PF00542","PF02801"
"PF00542","PF02873"
"PF00542","PF02911"
"PF00542","PF03033"
"PF00542","PF03054"
"PF00542","PF03118"
"PF00542","PF03120"
"PF00542","PF03147"
"PF00542","PF03462"
"PF00542","PF03652"
"PF00542","PF03772"
"PF00542","PF03796"
"PF00542","PF03946"
"PF00543","PF00543"
"PF00543","PF00696"
"PF00543","PF00909"
"PF00543","PF05368"
"PF00543","PF12058"
"PF00544","PF00544"
"PF00545","PF00545"
"PF00545","PF01337"
"PF00547","PF00547"
"PF00547","PF00699"
"PF00547","PF01979"
"PF00547","PF02802"
"PF00548","PF00548"
"PF00548","PF00680"
"PF00548","PF00947"
"PF00548","PF02226"
"PF00549","PF00549"
"PF00549","PF02222"
"PF00549","PF02629"
"PF00549","PF08442"
"PF00550","PF00550"
"PF00550","PF00574"
"PF00550","PF00636"
"PF00550","PF00668"
"PF00550","PF00698"
"PF00550","PF00707"
"PF00550","PF00712"
"PF00550","PF00772"
"PF00550","PF00829"
"PF00550","PF00830"
"PF00550","PF00849"
"PF00550","PF00857"
"PF00550","PF00886"
"PF00550","PF00889"
"PF00550","PF00905"
"PF00550","PF00975"
"PF00550","PF01000"
"PF00550","PF01016"
"PF00550","PF01043"
"PF00550","PF01084"
"PF00550","PF01098"
"PF00550","PF01121"
"PF00550","PF01132"
"PF00550","PF01134"
"PF00550","PF01148"
"PF00550","PF01195"
"PF00550","PF01196"
"PF00550","PF01207"
"PF00550","PF01245"
"PF00550","PF01250"
"PF00550","PF01281"
"PF00550","PF01305"
"PF00550","PF01327"
"PF00550","PF01367"
"PF00550","PF01434"
"PF00550","PF01476"
"PF00550","PF01553"
"PF00550","PF01632"
"PF00550","PF01648"
"PF00550","PF01649"
"PF00550","PF01653"
"PF00550","PF01668"
"PF00550","PF01687"
"PF00550","PF01709"
"PF00550","PF01715"
"PF00550","PF01743"
"PF00550","PF01746"
"PF00550","PF01765"
"PF00550","PF01790"
"PF00550","PF01795"
"PF00550","PF01807"
"PF00550","PF02096"
"PF00550","PF02357"
"PF00550","PF02367"
"PF00550","PF02390"
"PF00550","PF02739"
"PF00550","PF02767"
"PF00550","PF02772"
"PF00550","PF02773"
"PF00550","PF02801"
"PF00550","PF02873"
"PF00550","PF02911"
"PF00550","PF03033"
"PF00550","PF03054"
"PF00550","PF03118"
"PF00550","PF03120"
"PF00550","PF03147"
"PF00550","PF03461"
"PF00550","PF03462"
"PF00550","PF03471"
"PF00550","PF03602"
"PF00550","PF03717"
"PF00550","PF03772"
"PF00550","PF03796"
"PF00550","PF03840"
"PF00550","PF04423"
"PF00550","PF04438"
"PF00550","PF05832"
"PF00550","PF07123"
"PF00550","PF10362"
"PF00551","PF00551"
"PF00551","PF00586"
"PF00551","PF00763"
"PF00551","PF01071"
"PF00551","PF01125"
"PF00551","PF01370"
"PF00551","PF01842"
"PF00551","PF02769"
"PF00551","PF02842"
"PF00551","PF02843"
"PF00551","PF02844"
"PF00551","PF02882"
"PF00551","PF02911"
"PF00551","PF03357"
"PF00551","PF05669"
"PF00552","PF00552"
"PF00552","PF00607"
"PF00552","PF00665"
"PF00552","PF00692"
"PF00552","PF02022"
"PF00552","PF06815"
"PF00552","PF06817"
"PF00553","PF00759"
"PF00553","PF00942"
"PF00553","PF02013"
"PF00553","PF02927"
"PF00553","PF03664"
"PF00554","PF00554"
"PF00554","PF01749"
"PF00554","PF01833"
"PF00554","PF02820"
"PF00554","PF03719"
"PF00554","PF04719"
"PF00554","PF05053"
"PF00554","PF07716"
"PF00555","PF00555"
"PF00555","PF03944"
"PF00555","PF03945"
"PF00556","PF00556"
"PF00557","PF00557"
"PF00557","PF00856"
"PF00557","PF01105"
"PF00557","PF01321"
"PF00557","PF01798"
"PF00557","PF02810"
"PF00557","PF04421"
"PF00557","PF04427"
"PF00557","PF05195"
"PF00560","PF00560"
"PF00560","PF00571"
"PF00560","PF00595"
"PF00560","PF00611"
"PF00560","PF00612"
"PF00560","PF00616"
"PF00560","PF00625"
"PF00560","PF00626"
"PF00560","PF00646"
"PF00560","PF00690"
"PF00560","PF00702"
"PF00560","PF00755"
"PF00560","PF00788"
"PF00560","PF00801"
"PF00560","PF00928"
"PF00560","PF00931"
"PF00560","PF01053"
"PF00560","PF01209"
"PF00560","PF01221"
"PF00560","PF01239"
"PF00560","PF01302"
"PF00560","PF01459"
"PF00560","PF01462"
"PF00560","PF01463"
"PF00560","PF01477"
"PF00560","PF01582"
"PF00560","PF01652"
"PF00560","PF01822"
"PF00560","PF01825"
"PF00560","PF01833"
"PF00560","PF02010"
"PF00560","PF02136"
"PF00560","PF02221"
"PF00560","PF02671"
"PF00560","PF02758"
"PF00560","PF02775"
"PF00560","PF02776"
"PF00560","PF03106"
"PF00560","PF03372"
"PF00560","PF03931"
"PF00560","PF03943"
"PF00560","PF04912"
"PF00560","PF05729"
"PF00560","PF07200"
"PF00560","PF07711"
"PF00560","PF08191"
"PF00560","PF08263"
"PF00560","PF09162"
"PF00560","PF11921"
"PF00560","PF12354"
"PF00561","PF00561"
"PF00561","PF00611"
"PF00561","PF00646"
"PF00561","PF00653"
"PF00561","PF00702"
"PF00561","PF01370"
"PF00561","PF01841"
"PF00561","PF03280"
"PF00561","PF04083"
"PF00561","PF04893"
"PF00561","PF06441"
"PF00561","PF12146"
"PF00562","PF00575"
"PF00562","PF00623"
"PF00562","PF00633"
"PF00562","PF01000"
"PF00562","PF01096"
"PF00562","PF01193"
"PF00562","PF01194"
"PF00562","PF01423"
"PF00562","PF01854"
"PF00562","PF01912"
"PF00562","PF02150"
"PF00562","PF03118"
"PF00562","PF03604"
"PF00562","PF03870"
"PF00562","PF04539"
"PF00562","PF04545"
"PF00562","PF04560"
"PF00562","PF04561"
"PF00562","PF04563"
"PF00562","PF04565"
"PF00562","PF04566"
"PF00562","PF04567"
"PF00562","PF04983"
"PF00562","PF04997"
"PF00562","PF04998"
"PF00562","PF05000"
"PF00562","PF08271"
"PF00563","PF00563"
"PF00563","PF00672"
"PF00563","PF00785"
"PF00563","PF00989"
"PF00563","PF00990"
"PF00563","PF01590"
"PF00563","PF04940"
"PF00563","PF10388"
"PF00564","PF00564"
"PF00564","PF00569"
"PF00564","PF00571"
"PF00564","PF00595"
"PF00564","PF00621"
"PF00564","PF00787"
"PF00564","PF02201"
"PF00564","PF04091"
"PF00565","PF00565"
"PF00565","PF00567"
"PF00565","PF00746"
"PF00565","PF01161"
"PF00565","PF01336"
"PF00565","PF02872"
"PF00565","PF07686"
"PF00566","PF00566"
"PF00566","PF00627"
"PF00566","PF00640"
"PF00566","PF00735"
"PF00566","PF00786"
"PF00566","PF02893"
"PF00566","PF04366"
"PF00566","PF06827"
"PF00566","PF08477"
"PF00567","PF00567"
"PF00567","PF00627"
"PF00567","PF00628"
"PF00568","PF00568"
"PF00568","PF00611"
"PF00568","PF00620"
"PF00568","PF00786"
"PF00568","PF00787"
"PF00568","PF01417"
"PF00568","PF01694"
"PF00568","PF01851"
"PF00568","PF02012"
"PF00568","PF02205"
"PF00568","PF02213"
"PF00569","PF00569"
"PF00569","PF00595"
"PF00569","PF00623"
"PF00569","PF01008"
"PF00569","PF01624"
"PF00569","PF02969"
"PF00569","PF03061"
"PF00569","PF03143"
"PF00569","PF03144"
"PF00569","PF04153"
"PF00569","PF04433"
"PF00570","PF00570"
"PF00570","PF00580"
"PF00570","PF01131"
"PF00570","PF01138"
"PF00570","PF01612"
"PF00570","PF01751"
"PF00570","PF02008"
"PF00570","PF03725"
"PF00571","PF00571"
"PF00571","PF00654"
"PF00571","PF00705"
"PF00571","PF00730"
"PF00571","PF00735"
"PF00571","PF00817"
"PF00571","PF01008"
"PF00571","PF01209"
"PF00571","PF01214"
"PF00571","PF01380"
"PF00571","PF01423"
"PF00571","PF01652"
"PF00571","PF01749"
"PF00571","PF01837"
"PF00571","PF01842"
"PF00571","PF01909"
"PF00571","PF02163"
"PF00571","PF02195"
"PF00571","PF02747"
"PF00571","PF02833"
"PF00571","PF02985"
"PF00571","PF03448"
"PF00571","PF03471"
"PF00571","PF03540"
"PF00571","PF03741"
"PF00571","PF03810"
"PF00571","PF03828"
"PF00571","PF04739"
"PF00571","PF07085"
"PF00571","PF08241"
"PF00571","PF09151"
"PF00572","PF00573"
"PF00572","PF00636"
"PF00572","PF00687"
"PF00572","PF00995"
"PF00572","PF01016"
"PF00572","PF01196"
"PF00572","PF01912"
"PF00572","PF02826"
"PF00572","PF03143"
"PF00572","PF05046"
"PF00572","PF05047"
"PF00573","PF00636"
"PF00573","PF00687"
"PF00573","PF00827"
"PF00573","PF00828"
"PF00573","PF01016"
"PF00573","PF01042"
"PF00573","PF01196"
"PF00573","PF01247"
"PF00573","PF01248"
"PF00573","PF01294"
"PF00573","PF01305"
"PF00573","PF01907"
"PF00573","PF02826"
"PF00573","PF03946"
"PF00573","PF05046"
"PF00573","PF05047"
"PF00573","PF08079"
"PF00574","PF00574"
"PF00574","PF00672"
"PF00574","PF00707"
"PF00574","PF00712"
"PF00574","PF00772"
"PF00574","PF00829"
"PF00574","PF00849"
"PF00574","PF00889"
"PF00574","PF00905"
"PF00574","PF00912"
"PF00574","PF01000"
"PF00574","PF01016"
"PF00574","PF01029"
"PF00574","PF01043"
"PF00574","PF01098"
"PF00574","PF01121"
"PF00574","PF01132"
"PF00574","PF01195"
"PF00574","PF01207"
"PF00574","PF01225"
"PF00574","PF01245"
"PF00574","PF01250"
"PF00574","PF01252"
"PF00574","PF01281"
"PF00574","PF01305"
"PF00574","PF01327"
"PF00574","PF01367"
"PF00574","PF01377"
"PF00574","PF01476"
"PF00574","PF01551"
"PF00574","PF01632"
"PF00574","PF01649"
"PF00574","PF01653"
"PF00574","PF01668"
"PF00574","PF01715"
"PF00574","PF01743"
"PF00574","PF01746"
"PF00574","PF01765"
"PF00574","PF01782"
"PF00574","PF01790"
"PF00574","PF01795"
"PF00574","PF01807"
"PF00574","PF01820"
"PF00574","PF02033"
"PF00574","PF02096"
"PF00574","PF02130"
"PF00574","PF02357"
"PF00574","PF02367"
"PF00574","PF02410"
"PF00574","PF02473"
"PF00574","PF02547"
"PF00574","PF02575"
"PF00574","PF02576"
"PF00574","PF02739"
"PF00574","PF02767"
"PF00574","PF02768"
"PF00574","PF02801"
"PF00574","PF02873"
"PF00574","PF02911"
"PF00574","PF02912"
"PF00574","PF03033"
"PF00574","PF03118"
"PF00574","PF03120"
"PF00574","PF03147"
"PF00574","PF03461"
"PF00574","PF03462"
"PF00574","PF03471"
"PF00574","PF03602"
"PF00574","PF03652"
"PF00574","PF03717"
"PF00574","PF03772"
"PF00574","PF03796"
"PF00574","PF03840"
"PF00575","PF00575"
"PF00575","PF00623"
"PF00575","PF00773"
"PF00575","PF00899"
"PF00575","PF00962"
"PF00575","PF01008"
"PF00575","PF01096"
"PF00575","PF01138"
"PF00575","PF01193"
"PF00575","PF01312"
"PF00575","PF01652"
"PF00575","PF02150"
"PF00575","PF02854"
"PF00575","PF03725"
"PF00575","PF03726"
"PF00575","PF03870"
"PF00575","PF03874"
"PF00575","PF03876"
"PF00575","PF03952"
"PF00575","PF04035"
"PF00575","PF04408"
"PF00575","PF04560"
"PF00575","PF04561"
"PF00575","PF04563"
"PF00575","PF04565"
"PF00575","PF04568"
"PF00575","PF04983"
"PF00575","PF04997"
"PF00575","PF04998"
"PF00575","PF05000"
"PF00575","PF06093"
"PF00575","PF07541"
"PF00575","PF08574"
"PF00575","PF10150"
"PF00576","PF00576"
"PF00577","PF00577"
"PF00578","PF00578"
"PF00578","PF00627"
"PF00578","PF00669"
"PF00578","PF00782"
"PF00578","PF00924"
"PF00578","PF01118"
"PF00578","PF01193"
"PF00578","PF01264"
"PF00578","PF01336"
"PF00578","PF01380"
"PF00578","PF01412"
"PF00578","PF01488"
"PF00578","PF01749"
"PF00578","PF02107"
"PF00578","PF02195"
"PF00578","PF02735"
"PF00578","PF02774"
"PF00578","PF02879"
"PF00578","PF03144"
"PF00578","PF10417"
"PF00579","PF00579"
"PF00579","PF00587"
"PF00579","PF00806"
"PF00579","PF00886"
"PF00579","PF01168"
"PF00579","PF01479"
"PF00579","PF01588"
"PF00579","PF03343"
"PF00580","PF00580"
"PF00580","PF00684"
"PF00580","PF01025"
"PF00580","PF01556"
"PF00580","PF04257"
"PF00581","PF00581"
"PF00581","PF00675"
"PF00581","PF00782"
"PF00581","PF00899"
"PF00581","PF01206"
"PF00581","PF01230"
"PF00581","PF01399"
"PF00581","PF02453"
"PF00581","PF02852"
"PF00581","PF02984"
"PF00581","PF04096"
"PF00581","PF05237"
"PF00581","PF05433"
"PF00581","PF06617"
"PF00581","PF07992"
"PF00581","PF08423"
"PF00581","PF08477"
"PF00581","PF08941"
"PF00581","PF09122"
"PF00582","PF00582"
"PF00582","PF02518"
"PF00582","PF02566"
"PF00582","PF06652"
"PF00583","PF00583"
"PF00583","PF00628"
"PF00583","PF00642"
"PF00583","PF00696"
"PF00583","PF00788"
"PF00583","PF00795"
"PF00583","PF00814"
"PF00583","PF01096"
"PF00583","PF01201"
"PF00583","PF01210"
"PF00583","PF01423"
"PF00583","PF01636"
"PF00583","PF01749"
"PF00583","PF02150"
"PF00583","PF02291"
"PF00583","PF02629"
"PF00583","PF02969"
"PF00583","PF03813"
"PF00583","PF04055"
"PF00583","PF04112"
"PF00583","PF04229"
"PF00583","PF05127"
"PF00583","PF07479"
"PF00583","PF08209"
"PF00583","PF08477"
"PF00583","PF10331"
"PF00584","PF00584"
"PF00584","PF00831"
"PF00584","PF01105"
"PF00584","PF10559"
"PF00585","PF00585"
"PF00585","PF00647"
"PF00585","PF02798"
"PF00586","PF00586"
"PF00586","PF00709"
"PF00586","PF00731"
"PF00586","PF01071"
"PF00586","PF01180"
"PF00586","PF01423"
"PF00586","PF01842"
"PF00586","PF02700"
"PF00586","PF02769"
"PF00586","PF02826"
"PF00586","PF02842"
"PF00586","PF02843"
"PF00586","PF02844"
"PF00586","PF04110"
"PF00586","PF07714"
"PF00587","PF00587"
"PF00587","PF00638"
"PF00587","PF00749"
"PF00587","PF00849"
"PF00587","PF01168"
"PF00587","PF01253"
"PF00587","PF01369"
"PF00587","PF01398"
"PF00587","PF01634"
"PF00587","PF02403"
"PF00587","PF02824"
"PF00587","PF03129"
"PF00587","PF03950"
"PF00587","PF04073"
"PF00587","PF07973"
"PF00587","PF09180"
"PF00587","PF09181"
"PF00588","PF00588"
"PF00588","PF01423"
"PF00588","PF04705"
"PF00588","PF08032"
"PF00588","PF12105"
"PF00589","PF00589"
"PF00589","PF02022"
"PF00589","PF02899"
"PF00589","PF02914"
"PF00589","PF02920"
"PF00589","PF05367"
"PF00590","PF00590"
"PF00590","PF01423"
"PF00590","PF02570"
"PF00590","PF02602"
"PF00590","PF03372"
"PF00590","PF03819"
"PF00590","PF04071"
"PF00590","PF10414"
"PF00591","PF00591"
"PF00591","PF02885"
"PF00591","PF07831"
"PF00593","PF00593"
"PF00593","PF03544"
"PF00593","PF03588"
"PF00593","PF03702"
"PF00593","PF03795"
"PF00593","PF04886"
"PF00593","PF06438"
"PF00593","PF07715"
"PF00593","PF11504"
"PF00593","PF11570"
"PF00594","PF00594"
"PF00594","PF01108"
"PF00595","PF00595"
"PF00595","PF00610"
"PF00595","PF00612"
"PF00595","PF00615"
"PF00595","PF00617"
"PF00595","PF00618"
"PF00595","PF00621"
"PF00595","PF00625"
"PF00595","PF00640"
"PF00595","PF00643"
"PF00595","PF00651"
"PF00595","PF00667"
"PF00595","PF00702"
"PF00595","PF00769"
"PF00595","PF00778"
"PF00595","PF00788"
"PF00595","PF00791"
"PF00595","PF00812"
"PF00595","PF00932"
"PF00595","PF01391"
"PF00595","PF01484"
"PF00595","PF01607"
"PF00595","PF01843"
"PF00595","PF02145"
"PF00595","PF02163"
"PF00595","PF02185"
"PF00595","PF02188"
"PF00595","PF02196"
"PF00595","PF02214"
"PF00595","PF02318"
"PF00595","PF02377"
"PF00595","PF02828"
"PF00595","PF02898"
"PF00595","PF03097"
"PF00595","PF03143"
"PF00595","PF03144"
"PF00595","PF03145"
"PF00595","PF03166"
"PF00595","PF03572"
"PF00595","PF03607"
"PF00595","PF03940"
"PF00595","PF05622"
"PF00595","PF05937"
"PF00595","PF06456"
"PF00595","PF06740"
"PF00595","PF07645"
"PF00595","PF07650"
"PF00595","PF07653"
"PF00595","PF09007"
"PF00596","PF00596"
"PF00596","PF04108"
"PF00597","PF01569"
"PF00597","PF04290"
"PF00598","PF00598"
"PF00598","PF08289"
"PF00599","PF00599"
"PF00600","PF00600"
"PF00600","PF00601"
"PF00600","PF00642"
"PF00601","PF00601"
"PF00601","PF02942"
"PF00602","PF00604"
"PF00603","PF00603"
"PF00604","PF00604"
"PF00605","PF00605"
"PF00606","PF00606"
"PF00607","PF00607"
"PF00607","PF00665"
"PF00607","PF00692"
"PF00607","PF00969"
"PF00607","PF00993"
"PF00607","PF01585"
"PF00607","PF02022"
"PF00607","PF02337"
"PF00607","PF02813"
"PF00607","PF06815"
"PF00607","PF06817"
"PF00607","PF07686"
"PF00608","PF00608"
"PF00608","PF07921"
"PF00609","PF00788"
"PF00610","PF00611"
"PF00610","PF00615"
"PF00610","PF00617"
"PF00610","PF00618"
"PF00610","PF00620"
"PF00610","PF00621"
"PF00610","PF00631"
"PF00610","PF00778"
"PF00610","PF00780"
"PF00610","PF00788"
"PF00610","PF00804"
"PF00610","PF00917"
"PF00610","PF00928"
"PF00610","PF01363"
"PF00610","PF01423"
"PF00610","PF01504"
"PF00610","PF03144"
"PF00610","PF07653"
"PF00611","PF00611"
"PF00611","PF00620"
"PF00611","PF00660"
"PF00611","PF00786"
"PF00611","PF00806"
"PF00611","PF00892"
"PF00611","PF01134"
"PF00611","PF01222"
"PF00611","PF01267"
"PF00611","PF01283"
"PF00611","PF01433"
"PF00611","PF01679"
"PF00611","PF01974"
"PF00611","PF02205"
"PF00611","PF02271"
"PF00611","PF03006"
"PF00611","PF03660"
"PF00611","PF03983"
"PF00611","PF03986"
"PF00611","PF03987"
"PF00611","PF04080"
"PF00611","PF04488"
"PF00611","PF04670"
"PF00611","PF05008"
"PF00611","PF05216"
"PF00611","PF05390"
"PF00611","PF07542"
"PF00612","PF00612"
"PF00612","PF00616"
"PF00612","PF00617"
"PF00612","PF00618"
"PF00612","PF00620"
"PF00612","PF00621"
"PF00612","PF00784"
"PF00612","PF00788"
"PF00612","PF00992"
"PF00612","PF01138"
"PF00612","PF01248"
"PF00612","PF01344"
"PF00612","PF01417"
"PF00612","PF01576"
"PF00612","PF01843"
"PF00612","PF01920"
"PF00612","PF02178"
"PF00612","PF02197"
"PF00612","PF02205"
"PF00612","PF02330"
"PF00612","PF02736"
"PF00612","PF02772"
"PF00612","PF03836"
"PF00612","PF06017"
"PF00612","PF06512"
"PF00613","PF00787"
"PF00613","PF00792"
"PF00613","PF00794"
"PF00614","PF00614"
"PF00614","PF00787"
"PF00614","PF02757"
"PF00615","PF00615"
"PF00615","PF00631"
"PF00615","PF00640"
"PF00615","PF00778"
"PF00615","PF00787"
"PF00615","PF00804"
"PF00615","PF02188"
"PF00615","PF02194"
"PF00615","PF02196"
"PF00615","PF04868"
